TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
340;2024-03-02 04:38:35;23627619.89;16;0;26;0;1281;2024-03-04;2
341;2024-03-02 04:38:57;74146161.78;30;0;15;0;5416;2024-03-04;2
342;2024-03-02 04:39:22;280269979.68;17;0;18;0;7095;2024-03-04;2
343;2024-03-02 04:39:27;122768796.16;10;0;17;0;1024;2024-03-03;1
344;2024-03-02 04:39:59;168558132.49;19;5;2;5;5968;2024-03-04;2
345;2024-03-02 04:42:13;66708442.42;6;0;3;0;4719;2024-03-04;2
346;2024-03-02 04:42:24;80203738.87;19;0;8;0;4016;2024-03-04;2
347;2024-03-02 04:42:35;358525864.99;28;0;15;0;5857;2024-03-04;2
348;2024-03-02 04:43:08;213304996.85;4;2;28;2;3462;2024-03-03;1
349;2024-03-02 04:43:14;126721365.33;7;1;26;1;185;2024-03-04;2
350;2024-03-02 04:43:24;134255005.4;4;1;19;1;1695;2024-03-04;2
351;2024-03-02 04:43:56;125437446.74;24;0;27;0;6978;2024-03-04;2
352;2024-03-02 04:44:06;50625666.77;4;1;16;1;3955;2024-03-04;2
353;2024-03-02 04:44:15;116959939.39;7;0;9;0;5337;2024-03-04;2
354;2024-03-02 04:45:00;278874560.89;29;0;21;0;5777;2024-03-04;2
355;2024-03-02 04:45:06;120391869.91;18;0;15;0;4877;2024-03-04;2
356;2024-03-02 04:45:39;461302678.51;24;0;17;0;2758;2024-03-04;2
357;2024-03-02 04:45:53;109909595.07;2;6;18;6;2997;2024-03-04;2
358;2024-03-02 04:46:15;111774574.48;15;6;26;6;3876;2024-03-03;1
359;2024-03-02 04:49:58;305667142.72;16;6;24;6;7086;2024-03-03;1
360;2024-03-02 04:50:26;98561979.13;30;2;4;2;4834;2024-03-04;2
361;2024-03-02 04:51:39;131540923.9;28;5;22;5;1611;2024-03-04;2
362;2024-03-02 04:51:47;169388069.32;5;6;9;6;7179;2024-03-04;2
363;2024-03-02 04:52:15;390699328.21;30;0;6;0;5338;2024-03-03;1
364;2024-03-02 04:52:52;112557069.94;27;0;2;0;6924;2024-03-04;2
365;2024-03-02 04:53:40;48760282.2;10;0;5;0;4857;2024-03-03;1
366;2024-03-02 04:54:31;470149959.19;24;0;8;0;2835;2024-03-04;2
367;2024-03-02 04:55:00;298073776.04;10;0;3;0;5957;2024-03-03;1
368;2024-03-02 04:55:07;196972036.6;19;6;20;6;5277;2024-03-04;2
369;2024-03-02 04:56:10;44746097.75;28;1;3;1;2394;2024-03-04;2
370;2024-03-02 04:56:16;96513138.65;18;4;15;4;733;2024-03-04;2
371;2024-03-02 04:57:03;190813611.85;2;3;30;3;2478;2024-03-04;2
372;2024-03-02 04:57:47;95141583.36;12;6;16;6;5351;2024-03-04;2
373;2024-03-02 04:57:51;114907584.44;7;0;21;0;4173;2024-03-03;1
374;2024-03-02 04:58:27;44467384.65;4;0;26;0;1766;2024-03-04;2
375;2024-03-02 04:59:30;173924572.0;19;7;29;7;1504;2024-03-04;2
376;2024-03-02 04:59:34;95325046.31;8;0;3;0;647;2024-03-04;2
377;2024-03-02 04:59:36;13081661.86;27;0;11;0;5293;2024-03-04;2
378;2024-03-02 05:00:07;174347649.07;29;4;19;4;6923;2024-03-04;2
379;2024-03-02 05:00:34;327682632.02;30;0;7;0;1772;2024-03-04;2
380;2024-03-02 05:00:44;153848059.73;3;0;18;0;1205;2024-03-04;2
381;2024-03-02 05:01:41;98810187.11;11;5;27;5;2648;2024-03-04;2
382;2024-03-02 05:03:26;145411401.5;27;0;18;0;6884;2024-03-03;1
383;2024-03-02 05:03:26;65486205.92;11;3;8;3;6055;2024-03-04;2
384;2024-03-02 05:03:29;158730130.41;19;3;2;3;4786;2024-03-04;2
385;2024-03-02 05:04:01;39676004.42;11;3;23;3;1028;2024-03-04;2
386;2024-03-02 05:04:10;96241267.34;11;5;23;5;4571;2024-03-03;1
387;2024-03-02 05:05:18;145508527.15;3;1;11;1;6880;2024-03-03;1
388;2024-03-02 05:05:37;189725669.96;17;1;10;1;5417;2024-03-04;2
389;2024-03-02 05:06:18;60294715.98;30;1;4;1;1774;2024-03-04;2
390;2024-03-02 05:06:42;217280755.65;28;3;17;3;6208;2024-03-03;1
391;2024-03-02 05:07:44;269217836.12;29;0;19;0;3689;2024-03-04;2
392;2024-03-02 05:09:09;169761078.51;20;5;5;5;348;2024-03-04;2
393;2024-03-02 05:09:36;167636234.62;30;2;9;2;877;2024-03-03;1
394;2024-03-02 05:09:46;135580185.42;19;0;2;0;5021;2024-03-03;1
395;2024-03-02 05:11:06;63902367.31;27;4;4;4;2045;2024-03-03;1
396;2024-03-02 05:11:56;130855647.7;4;0;27;0;6523;2024-03-04;2
397;2024-03-02 05:14:29;18269425.38;23;1;12;1;1925;2024-03-04;2
398;2024-03-02 05:15:14;11672967.38;3;0;6;0;6932;2024-03-04;2
399;2024-03-02 05:15:16;230049702.15;30;7;2;7;1431;2024-03-04;2
400;2024-03-02 05:16:08;240897035.93;15;3;29;3;4958;2024-03-04;2
401;2024-03-02 05:16:14;82359360.16;30;8;4;8;1675;2024-03-03;1
402;2024-03-02 05:16:45;365159339.44;17;5;30;5;5040;2024-03-04;2
403;2024-03-02 05:17:31;138293888.93;27;0;24;0;2892;2024-03-04;2
404;2024-03-02 05:17:49;188874715.7;5;0;15;0;2053;2024-03-04;2
405;2024-03-02 05:17:58;54175431.66;2;1;25;1;5676;2024-03-04;2
406;2024-03-02 05:18:04;226383014.23;21;0;13;0;3045;2024-03-04;2
407;2024-03-02 05:19:03;242333794.76;10;5;21;5;2572;2024-03-04;2
408;2024-03-02 05:19:05;118858675.84;19;0;5;0;7274;2024-03-04;2
409;2024-03-02 05:20:13;391755945.17;4;2;24;2;5744;2024-03-04;2
410;2024-03-02 05:20:52;155947774.49;22;3;27;3;2376;2024-03-04;2
411;2024-03-02 05:21:09;73098172.5;26;8;11;8;6183;2024-03-04;2
412;2024-03-02 05:21:37;17798173.97;8;0;4;0;6980;2024-03-04;2
413;2024-03-02 05:23:54;189725669.96;10;0;17;0;5417;2024-03-04;2
414;2024-03-02 05:24:09;27366749.94;18;8;25;8;6276;2024-03-04;2
415;2024-03-02 05:25:00;136476405.82;26;0;21;0;3440;2024-03-04;2
416;2024-03-02 05:25:35;152170843.92;21;0;30;0;426;2024-03-04;2
417;2024-03-02 05:25:57;117184271.79;8;2;28;2;1451;2024-03-04;2
418;2024-03-02 05:26:16;58148441.54;22;3;14;3;1154;2024-03-04;2
419;2024-03-02 05:26:47;110475129.75;11;3;27;3;784;2024-03-04;2
420;2024-03-02 05:27:28;449008332.47;24;0;23;0;4776;2024-03-04;2
421;2024-03-02 05:27:55;48330507.11;22;3;4;3;1392;2024-03-04;2
422;2024-03-02 05:28:02;124480696.15;11;1;15;1;3871;2024-03-04;2
423;2024-03-02 05:28:40;11473232.47;28;8;4;8;995;2024-03-04;2
424;2024-03-02 05:30:19;254192192.9;15;3;13;3;6572;2024-03-04;2
425;2024-03-02 05:30:46;204543750.06;26;8;12;8;6128;2024-03-04;2
426;2024-03-02 05:33:19;74701914.43;1;0;29;0;1668;2024-03-04;2
427;2024-03-02 05:33:32;54795412.17;17;0;30;0;2289;2024-03-04;2
428;2024-03-02 05:36:17;138293888.93;24;6;27;6;2892;2024-03-04;2
429;2024-03-02 05:37:10;74146161.78;15;1;30;1;5416;2024-03-04;2
430;2024-03-02 05:37:45;91489835.69;24;6;8;6;6415;2024-03-04;2
431;2024-03-02 05:39:25;185824751.65;21;0;28;0;7301;2024-03-04;2
432;2024-03-02 05:41:39;90385533.41;21;5;9;5;2826;2024-03-04;2
433;2024-03-02 05:42:14;72480967.33;4;0;21;0;2493;2024-03-04;2
434;2024-03-02 05:44:14;287163419.56;29;2;9;2;2594;2024-03-04;2
435;2024-03-02 05:44:53;24903036.94;12;0;7;0;1865;2024-03-04;2
436;2024-03-02 05:45:26;167997324.72;26;0;30;0;6449;2024-03-04;2
437;2024-03-02 05:46:06;221684201.25;16;6;10;6;6036;2024-03-04;2
438;2024-03-02 05:47:39;201233034.11;7;4;11;4;7266;2024-03-04;2
439;2024-03-02 05:48:15;101098487.21;27;0;30;0;4371;2024-03-04;2
440;2024-03-02 05:48:49;29443334.4;6;0;7;0;954;2024-03-04;2
441;2024-03-02 05:49:19;330529514.96;21;2;9;2;1955;2024-03-04;2
442;2024-03-02 05:49:32;67836770.17;23;3;2;3;5390;2024-03-04;2
443;2024-03-02 05:51:53;174347649.07;19;0;29;0;6923;2024-03-04;2
444;2024-03-02 05:52:41;193926443.54;7;3;30;3;762;2024-03-04;2
445;2024-03-02 05:52:58;158824032.56;29;7;20;7;1449;2024-03-04;2
446;2024-03-02 05:53:16;53785273.27;8;0;6;0;3714;2024-03-04;2
447;2024-03-02 05:53:16;241313550.28;2;4;28;4;7403;2024-03-04;2
448;2024-03-02 05:53:23;258559060.98;3;6;22;6;7247;2024-03-04;2
449;2024-03-02 05:53:42;47834928.39;13;4;16;4;4129;2024-03-04;2
450;2024-03-02 05:53:50;183099949.89;21;6;26;6;3779;2024-03-04;2
451;2024-03-02 05:54:47;52986681.37;30;2;15;2;2293;2024-03-04;2
452;2024-03-02 05:55:11;182002933.68;15;0;10;0;566;2024-03-04;2
453;2024-03-02 05:55:45;143337413.23;13;2;1;2;3548;2024-03-04;2
454;2024-03-02 05:57:09;113666718.71;10;0;27;0;506;2024-03-04;2
455;2024-03-02 05:57:38;51925395.2;12;6;16;6;1854;2024-03-04;2
456;2024-03-02 05:57:38;52466490.46;3;4;6;4;2562;2024-03-04;2
457;2024-03-02 05:57:45;92260210.19;18;0;25;0;6977;2024-03-04;2
458;2024-03-02 05:58:02;135171274.64;20;0;23;0;4339;2024-03-04;2
459;2024-03-02 05:58:59;38754763.29;20;7;4;7;650;2024-03-04;2
460;2024-03-02 05:59:14;69028653.26;20;3;6;3;2108;2024-03-04;2
461;2024-03-02 05:59:28;235029138.4;11;0;16;0;4099;2024-03-03;1
462;2024-03-02 05:59:30;427301054.29;15;6;24;6;2153;2024-03-04;2
463;2024-03-02 06:00:12;60680748.81;28;8;26;8;5323;2024-03-04;2
464;2024-03-02 06:00:34;31877997.07;2;1;18;1;4094;2024-03-04;2
465;2024-03-02 06:01:15;169761078.51;5;0;20;0;348;2024-03-04;2
466;2024-03-02 06:01:33;54196608.88;2;0;7;0;4500;2024-03-04;2
467;2024-03-02 06:01:45;400959627.6;22;0;16;0;6496;2024-03-04;2
468;2024-03-02 06:02:42;214276930.74;19;0;23;0;1032;2024-03-04;2
469;2024-03-02 06:02:50;86307246.99;16;0;29;0;7258;2024-03-04;2
470;2024-03-02 06:04:19;234803474.19;15;1;11;1;2111;2024-03-04;2
471;2024-03-02 06:04:59;136296580.84;27;8;10;8;1612;2024-03-04;2
472;2024-03-02 06:05:12;56522259.55;10;3;29;3;6394;2024-03-04;2
473;2024-03-02 06:06:36;152639574.8;20;0;19;0;7450;2024-03-04;2
474;2024-03-02 06:06:55;80969306.72;6;4;8;4;5501;2024-03-04;2
475;2024-03-02 06:09:43;34775556.51;3;0;28;0;1006;2024-03-04;2
476;2024-03-02 06:09:45;241949714.57;9;0;20;0;2502;2024-03-03;1
477;2024-03-02 06:11:01;206194513.29;5;0;7;0;233;2024-03-04;2
478;2024-03-02 06:11:21;18471229.96;19;7;14;7;5418;2024-03-04;2
479;2024-03-02 06:11:35;84026135.37;23;0;30;0;6661;2024-03-04;2
480;2024-03-02 06:11:42;148903295.19;2;4;3;4;6057;2024-03-04;2
481;2024-03-02 06:11:53;226383014.23;13;4;21;4;3045;2024-03-04;2
482;2024-03-02 06:12:07;158718010.28;1;3;11;3;3118;2024-03-04;2
483;2024-03-02 06:13:30;229003697.57;19;0;16;0;911;2024-03-03;1
484;2024-03-02 06:14:07;245012041.55;7;0;3;0;2920;2024-03-04;2
485;2024-03-02 06:14:51;43315803.68;29;0;4;0;1922;2024-03-04;2
486;2024-03-02 06:14:51;66504136.19;1;0;10;0;7286;2024-03-04;2
487;2024-03-02 06:15:06;46494739.87;23;0;2;0;6225;2024-03-03;1
488;2024-03-02 06:15:18;26391703.14;29;2;15;2;5450;2024-03-04;2
489;2024-03-02 06:15:33;121013813.81;5;0;10;0;948;2024-03-04;2
490;2024-03-02 06:15:36;131274972.78;15;0;3;0;3616;2024-03-04;2
491;2024-03-02 06:15:40;186811310.79;7;2;21;2;46;2024-03-04;2
492;2024-03-02 06:15:53;82321167.28;7;0;16;0;3245;2024-03-03;1
493;2024-03-02 06:17:05;6671053.86;21;5;6;5;1389;2024-03-04;2
494;2024-03-02 06:17:45;87662648.75;11;0;1;0;6444;2024-03-04;2
495;2024-03-02 06:17:51;155050617.52;13;0;23;0;5619;2024-03-04;2
496;2024-03-02 06:19:47;18269425.38;12;0;23;0;1925;2024-03-04;2
497;2024-03-02 06:20:11;110927531.32;8;2;14;2;25;2024-03-04;2
498;2024-03-02 06:20:19;131295634.73;15;0;13;0;6827;2024-03-03;1
499;2024-03-02 06:20:43;190532577.76;17;5;10;5;6659;2024-03-03;1
500;2024-03-02 06:21:28;143004902.83;9;0;20;0;2885;2024-03-03;1
501;2024-03-02 06:21:55;117207919.71;4;3;12;3;7468;2024-03-04;2
502;2024-03-02 06:22:16;149324022.6;7;0;21;0;3843;2024-03-03;1
503;2024-03-02 06:22:34;209474224.75;9;0;20;0;4642;2024-03-04;2
504;2024-03-02 06:22:39;118752880.58;19;7;4;7;5117;2024-03-04;2
505;2024-03-02 06:22:40;6280653.47;17;4;25;4;2123;2024-03-03;1
506;2024-03-02 06:22:40;415022443.1;17;0;27;0;5645;2024-03-03;1
507;2024-03-02 06:23:20;142358527.83;20;5;2;5;3246;2024-03-04;2
508;2024-03-02 06:25:03;244726392.44;15;1;29;1;5789;2024-03-04;2
509;2024-03-02 06:25:24;84122522.12;4;2;20;2;1415;2024-03-04;2
510;2024-03-02 06:26:40;41669761.06;25;0;30;0;757;2024-03-04;2
511;2024-03-02 06:30:12;47590794.15;18;0;15;0;6939;2024-03-04;2
512;2024-03-02 06:30:44;130866233.64;22;7;4;7;5178;2024-03-04;2
513;2024-03-02 06:31:09;73328575.75;21;0;25;0;1116;2024-03-04;2
514;2024-03-02 06:31:19;12604242.23;14;0;15;0;522;2024-03-03;1
515;2024-03-02 06:31:47;286638355.82;11;2;9;2;384;2024-03-04;2
516;2024-03-02 06:32:20;102446089.3;20;0;16;0;6359;2024-03-04;2
517;2024-03-02 06:33:32;94354446.29;7;0;23;0;3560;2024-03-04;2
518;2024-03-02 06:34:08;105172340.34;5;6;13;6;3855;2024-03-04;2
519;2024-03-02 06:34:19;56240894.58;25;5;10;5;83;2024-03-04;2
520;2024-03-02 06:34:27;84680004.15;18;0;30;0;3253;2024-03-04;2
521;2024-03-02 06:34:56;32802802.99;13;7;1;7;7309;2024-03-04;2
522;2024-03-02 06:35:36;137417619.47;1;0;24;0;5410;2024-03-04;2
523;2024-03-02 06:37:06;98049585.02;19;0;16;0;6552;2024-03-04;2
524;2024-03-02 06:38:01;156034738.04;1;1;28;1;6838;2024-03-03;1
525;2024-03-02 06:38:40;110915483.3;27;3;11;3;1557;2024-03-04;2
526;2024-03-02 06:39:21;184343453.86;14;3;5;3;4209;2024-03-04;2
527;2024-03-02 06:40:50;229817176.75;19;0;2;0;7305;2024-03-04;2
528;2024-03-02 06:42:22;46786592.81;17;2;18;2;6610;2024-03-04;2
529;2024-03-02 06:42:45;69990393.8;24;8;12;8;4470;2024-03-04;2
530;2024-03-02 06:43:07;143583318.98;16;1;11;1;5723;2024-03-04;2
531;2024-03-02 06:44:21;65040807.11;3;0;15;0;6876;2024-03-04;2
532;2024-03-02 06:45:05;145151453.27;7;6;12;6;2299;2024-03-04;2
533;2024-03-02 06:45:24;92111907.86;5;3;18;3;3092;2024-03-04;2
534;2024-03-02 06:45:24;65950411.7;21;4;4;4;2884;2024-03-04;2
535;2024-03-02 06:45:57;45984456.44;23;5;15;5;2760;2024-03-03;1
536;2024-03-02 06:48:26;392566969.38;17;0;30;0;2342;2024-03-04;2
537;2024-03-02 06:49:02;374828493.92;4;6;30;6;3640;2024-03-04;2
538;2024-03-02 06:49:39;234695299.52;28;5;17;5;3724;2024-03-04;2
539;2024-03-02 06:50:39;74665510.15;25;2;16;2;2485;2024-03-04;2
540;2024-03-02 06:50:48;194844083.2;29;5;1;5;5324;2024-03-04;2
541;2024-03-02 06:51:23;42532667.7;4;8;20;8;2178;2024-03-04;2
542;2024-03-02 06:51:38;112616494.16;19;5;15;5;6973;2024-03-04;2
543;2024-03-02 06:52:38;295327165.66;22;0;10;0;7072;2024-03-04;2
544;2024-03-02 06:53:07;185697454.73;27;3;5;3;3064;2024-03-04;2
545;2024-03-02 06:54:20;63320641.06;19;0;24;0;6210;2024-03-04;2
546;2024-03-02 06:54:30;146969144.66;13;4;24;4;1898;2024-03-04;2
547;2024-03-02 06:54:43;22521116.78;29;1;11;1;2246;2024-03-03;1
548;2024-03-02 06:55:56;14455598.31;8;8;6;8;4623;2024-03-04;2
549;2024-03-02 06:56:08;140585828.24;11;0;13;0;6478;2024-03-04;2
550;2024-03-02 06:56:13;262530838.19;13;0;16;0;293;2024-03-04;2
551;2024-03-02 06:56:35;217280755.65;17;0;28;0;6208;2024-03-03;1
552;2024-03-02 06:57:22;216869689.81;28;0;22;0;5279;2024-03-03;1
553;2024-03-02 06:57:55;314554260.41;28;5;19;5;4823;2024-03-04;2
554;2024-03-02 06:58:14;192263066.6;20;0;30;0;7363;2024-03-04;2
555;2024-03-02 07:00:06;290126477.07;21;0;25;0;719;2024-03-04;2
556;2024-03-02 07:01:13;70196495.9;30;0;13;0;3165;2024-03-04;2
557;2024-03-02 07:01:39;93683100.38;13;0;14;0;6799;2024-03-04;2
558;2024-03-02 07:02:07;92428637.12;20;5;23;5;3981;2024-03-04;2
559;2024-03-02 07:02:13;60501503.01;25;0;30;0;7029;2024-03-04;2
560;2024-03-02 07:03:24;58772738.22;2;7;25;7;3386;2024-03-04;2
561;2024-03-02 07:04:14;257105780.94;18;1;17;1;232;2024-03-04;2
562;2024-03-02 07:04:23;47043239.33;1;1;6;1;100;2024-03-04;2
563;2024-03-02 07:04:24;144538553.45;1;0;22;0;4856;2024-03-04;2
564;2024-03-02 07:05:47;71226410.94;24;3;15;3;6108;2024-03-04;2
565;2024-03-02 07:06:29;251670682.84;22;7;19;7;7455;2024-03-04;2
566;2024-03-02 07:07:02;38441040.55;14;0;24;0;873;2024-03-04;2
567;2024-03-02 07:07:08;115005059.33;21;0;26;0;1521;2024-03-04;2
568;2024-03-02 07:07:46;166228419.03;27;4;20;4;6676;2024-03-04;2
569;2024-03-02 07:07:49;82383292.74;4;0;29;0;611;2024-03-04;2
570;2024-03-02 07:08:04;26391703.14;15;0;29;0;5450;2024-03-04;2
571;2024-03-02 07:08:12;306371372.48;4;5;19;5;7382;2024-03-04;2
572;2024-03-02 07:08:14;191651128.88;8;5;2;5;3122;2024-03-04;2
573;2024-03-02 07:08:31;25236339.79;15;0;27;0;7093;2024-03-04;2
574;2024-03-02 07:09:42;167006798.07;13;6;7;6;4290;2024-03-04;2
575;2024-03-02 07:10:29;47377211.42;23;2;25;2;2256;2024-03-04;2
576;2024-03-02 07:11:16;55672745.32;23;0;7;0;6768;2024-03-04;2
577;2024-03-02 07:11:30;40786148.24;4;6;22;6;979;2024-03-04;2
578;2024-03-02 07:13:19;22681147.26;7;0;28;0;5271;2024-03-04;2
579;2024-03-02 07:14:23;190813611.85;30;0;2;0;2478;2024-03-04;2
580;2024-03-02 07:14:26;366271103.57;22;0;21;0;2490;2024-03-04;2
581;2024-03-02 07:14:50;157218721.92;11;6;8;6;3827;2024-03-04;2
582;2024-03-02 07:15:09;89949453.48;16;8;15;8;4892;2024-03-04;2
583;2024-03-02 07:15:24;92260210.19;25;2;18;2;6977;2024-03-04;2
584;2024-03-02 07:15:29;61468839.69;8;4;23;4;20;2024-03-04;2
585;2024-03-02 07:15:48;132910966.59;2;5;1;5;7368;2024-03-03;1
586;2024-03-02 07:15:53;109793977.33;29;0;17;0;1826;2024-03-04;2
587;2024-03-02 07:16:03;63237765.75;6;0;26;0;2428;2024-03-04;2
588;2024-03-02 07:16:35;114369793.71;8;0;24;0;3310;2024-03-04;2
589;2024-03-02 07:17:10;44467384.65;26;3;4;3;1766;2024-03-04;2
590;2024-03-02 07:17:26;82040845.61;4;0;28;0;7252;2024-03-04;2
591;2024-03-02 07:18:44;20286385.72;16;0;18;0;6587;2024-03-04;2
592;2024-03-02 07:20:03;111740934.47;22;3;13;3;1849;2024-03-04;2
593;2024-03-02 07:20:15;169789383.33;24;0;23;0;6738;2024-03-04;2
594;2024-03-02 07:20:47;130039965.64;10;1;18;1;325;2024-03-04;2
595;2024-03-02 07:21:01;96513138.65;15;0;18;0;733;2024-03-04;2
596;2024-03-02 07:21:15;411098478.21;26;8;13;8;6534;2024-03-03;1
597;2024-03-02 07:21:21;28736109.72;23;4;4;4;3608;2024-03-04;2
598;2024-03-02 07:22:19;40057192.67;23;0;7;0;2942;2024-03-04;2
599;2024-03-02 07:23:07;114464321.76;4;0;28;0;5508;2024-03-04;2
600;2024-03-02 07:23:11;164863465.48;30;0;21;0;2737;2024-03-04;2
601;2024-03-02 07:23:21;86584323.41;12;2;7;2;610;2024-03-04;2
602;2024-03-02 07:24:16;83524935.9;21;0;3;0;655;2024-03-03;1
603;2024-03-02 07:25:33;243418720.58;17;7;9;7;356;2024-03-04;2
604;2024-03-02 07:25:47;104295680.68;10;3;7;3;5992;2024-03-04;2
605;2024-03-02 07:26:38;261360688.03;9;0;2;0;1315;2024-03-04;2
606;2024-03-02 07:26:54;119925059.37;28;6;19;6;277;2024-03-04;2
607;2024-03-02 07:27:45;43240192.12;30;8;16;8;2768;2024-03-03;1
608;2024-03-02 07:27:53;159236874.19;30;0;5;0;6962;2024-03-04;2
609;2024-03-02 07:27:56;168627516.23;19;1;10;1;3574;2024-03-04;2
610;2024-03-02 07:28:00;73328575.75;25;5;21;5;1116;2024-03-04;2
611;2024-03-02 07:28:51;72480967.33;21;2;4;2;2493;2024-03-04;2
612;2024-03-02 07:29:11;25575926.11;18;4;15;4;696;2024-03-04;2
613;2024-03-02 07:29:29;86803782.09;14;0;3;0;7180;2024-03-03;1
614;2024-03-02 07:29:42;45366107.67;19;6;25;6;2255;2024-03-04;2
615;2024-03-02 07:30:34;161031887.08;29;0;17;0;3084;2024-03-04;2
616;2024-03-02 07:31:35;278727740.36;27;8;13;8;2292;2024-03-04;2
617;2024-03-02 07:31:56;84122522.12;20;0;4;0;1415;2024-03-04;2
618;2024-03-02 07:33:03;196827548.27;9;7;29;7;6949;2024-03-04;2
619;2024-03-02 07:34:35;115551691.34;7;0;27;0;5482;2024-03-04;2
620;2024-03-02 07:35:22;365159339.44;30;0;17;0;5040;2024-03-04;2
621;2024-03-02 07:35:23;78710619.22;2;7;5;7;4089;2024-03-04;2
622;2024-03-02 07:35:46;102351813.0;7;0;25;0;4494;2024-03-04;2
623;2024-03-02 07:36:10;326014078.64;13;0;14;0;4108;2024-03-04;2
624;2024-03-02 07:36:33;89133311.13;23;0;6;0;330;2024-03-04;2
625;2024-03-02 07:36:38;246204398.73;12;0;2;0;5011;2024-03-04;2
626;2024-03-02 07:36:45;186856022.35;29;0;17;0;7127;2024-03-04;2
627;2024-03-02 07:36:54;102129329.2;4;5;16;5;5842;2024-03-04;2
628;2024-03-02 07:37:26;259881953.76;24;7;12;7;3256;2024-03-04;2
629;2024-03-02 07:37:53;43108789.41;23;7;7;7;2676;2024-03-03;1
630;2024-03-02 07:39:22;169789383.33;23;3;24;3;6738;2024-03-04;2
631;2024-03-02 07:40:00;65950411.7;4;0;21;0;2884;2024-03-04;2
632;2024-03-02 07:40:27;136114688.51;6;6;8;6;1321;2024-03-04;2
633;2024-03-02 07:41:45;93722705.85;4;0;21;0;2724;2024-03-04;2
634;2024-03-02 07:42:30;170461897.48;11;5;7;5;2715;2024-03-04;2
635;2024-03-02 07:43:25;80291319.01;6;8;9;8;7357;2024-03-04;2
636;2024-03-02 07:43:41;462189393.44;19;0;20;0;1942;2024-03-04;2
637;2024-03-02 07:44:17;282959083.93;18;2;22;2;4197;2024-03-04;2
638;2024-03-02 07:45:44;115130896.45;3;7;19;7;4295;2024-03-04;2
639;2024-03-02 07:45:49;122768796.16;17;8;10;8;1024;2024-03-03;1
640;2024-03-02 07:46:21;33565526.04;16;0;19;0;2321;2024-03-04;2
641;2024-03-02 07:46:24;412650902.11;17;0;30;0;5741;2024-03-04;2
642;2024-03-02 07:46:32;108812835.81;27;0;25;0;2659;2024-03-04;2
643;2024-03-02 07:46:35;58382938.26;4;0;14;0;5884;2024-03-04;2
644;2024-03-02 07:47:09;68843391.45;8;5;3;5;5438;2024-03-03;1
645;2024-03-02 07:47:25;222708602.83;7;0;2;0;5297;2024-03-04;2
646;2024-03-02 07:48:07;42299449.91;16;0;20;0;4132;2024-03-04;2
647;2024-03-02 07:48:10;190845980.97;28;0;23;0;1343;2024-03-03;1
648;2024-03-02 07:48:26;244726392.44;29;0;15;0;5789;2024-03-04;2
649;2024-03-02 07:50:23;223941812.55;5;7;10;7;5352;2024-03-04;2
650;2024-03-02 07:50:45;259688884.0;23;3;11;3;6212;2024-03-04;2
651;2024-03-02 07:51:03;342896292.39;27;8;9;8;4956;2024-03-04;2
652;2024-03-02 07:51:26;162570821.51;20;6;3;6;526;2024-03-04;2
653;2024-03-02 07:51:46;48541654.76;6;0;9;0;641;2024-03-04;2
654;2024-03-02 07:51:49;113666718.71;27;4;10;4;506;2024-03-04;2
655;2024-03-02 07:52:02;93683100.38;14;3;13;3;6799;2024-03-04;2
656;2024-03-02 07:52:20;8550432.35;6;0;5;0;7083;2024-03-04;2
657;2024-03-02 07:54:24;78883362.11;26;8;5;8;5262;2024-03-03;1
658;2024-03-02 07:54:56;125915918.82;26;1;4;1;6192;2024-03-04;2
659;2024-03-02 07:55:19;138832414.91;20;0;3;0;6545;2024-03-04;2
660;2024-03-02 07:55:33;115963275.23;2;7;10;7;3106;2024-03-04;2
661;2024-03-02 07:55:37;21220234.27;3;8;26;8;6339;2024-03-04;2
662;2024-03-02 07:56:04;87874918.42;6;3;16;3;1374;2024-03-04;2
663;2024-03-02 07:56:20;269301128.4;24;0;16;0;4190;2024-03-04;2
664;2024-03-02 07:56:56;117267462.04;10;5;15;5;5314;2024-03-04;2
665;2024-03-02 07:57:48;336243103.35;28;0;1;0;4482;2024-03-04;2
666;2024-03-02 07:58:10;13022040.26;2;4;18;4;6430;2024-03-04;2
667;2024-03-02 07:58:24;176285438.53;15;4;5;4;6175;2024-03-04;2
668;2024-03-02 07:58:32;205532941.37;2;0;6;0;3612;2024-03-04;2
669;2024-03-02 07:59:05;126111108.5;17;0;12;0;555;2024-03-04;2
670;2024-03-02 07:59:36;239068494.45;28;1;13;1;2103;2024-03-04;2
671;2024-03-02 08:00:12;231313403.63;21;0;7;0;5695;2024-03-04;2
672;2024-03-02 08:00:45;287163419.56;9;0;29;0;2594;2024-03-04;2
673;2024-03-02 08:02:16;144994085.0;12;0;13;0;6237;2024-03-04;2
674;2024-03-02 08:02:46;326870383.66;20;1;28;1;2873;2024-03-04;2
675;2024-03-02 08:03:00;20286385.72;18;3;16;3;6587;2024-03-04;2
676;2024-03-02 08:03:01;261209625.79;16;7;5;7;849;2024-03-03;1
677;2024-03-02 08:04:44;185015877.09;2;0;29;0;6367;2024-03-04;2
678;2024-03-02 08:05:43;143757434.38;30;0;28;0;5867;2024-03-04;2
679;2024-03-02 08:06:11;300733880.12;10;3;13;3;7025;2024-03-04;2
680;2024-03-02 08:06:24;22593540.49;8;0;6;0;3792;2024-03-04;2
